;Unnamed: 0;CLIENTNUM;Total_Trans_Amt;Total_Amt_Chng_Q4_Q1;Total_Ct_Chng_Q4_Q1;Total_Trans_Ct;Total_Revolving_Bal;Attrition_Flag
538;538;711622683;1597;0.861;0.56;39;1387;0
539;539;714578283;1283;0.865;1.154;28;0;0
540;540;769574883;1101;0.892;0.276;37;2517;0
541;541;717643608;1593;0.493;0.333;36;1601;0
542;542;709198158;1631;0.412;0.533;46;1928;0
543;543;712419708;2194;1.134;0.606;53;2259;0
544;544;709103358;1128;0.605;0.929;27;0;0
545;545;716966808;1497;0.566;0.25;35;1667;0
546;546;772264383;1385;1.058;0.515;50;0;0
547;547;721057758;1449;1.337;1.455;27;0;0
548;548;769137108;974;1.004;0.273;28;0;1
549;549;717640083;731;0.749;0.5;18;0;1
550;550;716445783;1191;0.791;1.176;37;0;0
551;551;708579633;1421;0.631;0.308;34;1788;0
552;552;718715583;1256;0.81;0.591;35;1010;0
553;553;778686408;1744;0.904;0.852;50;1040;0
554;554;715015683;1766;0.777;0.625;39;1993;0
555;555;805254708;2229;1.389;0.778;48;1276;0
556;556;710462433;1773;1.285;1.053;39;894;0
557;557;721342383;1860;1.078;0.85;37;0;0
558;558;720179883;1179;0.684;0.688;27;0;0
559;559;794977533;906;0.749;0.333;16;0;1
560;560;779445108;2781;0.466;0.35;54;1616;0
561;561;718193958;1650;0.652;0.606;53;1728;0
562;562;710955633;1446;0.812;0.762;37;1999;0
563;563;716149383;1703;0.658;0.371;48;895;0
564;564;752604633;761;0.856;0.214;17;0;1
565;565;713889933;1536;0.533;0.63;44;0;0
566;566;709446783;1373;0.543;1.118;36;2480;0
567;567;789115833;1256;0.759;0.706;29;1034;0
568;568;711242058;643;0.766;0.231;16;2517;1
569;569;787623858;1215;0.426;0.406;45;1938;0
570;570;709040508;2244;1.125;0.706;58;1961;0
571;571;708864708;1409;0.408;0.5;36;1729;0
572;572;717758583;1469;0.708;1.091;23;1975;0
573;573;715416633;1847;0.709;0.405;59;960;0
574;574;717956283;1277;0.886;0.526;29;1945;0
575;575;721379433;1227;0.695;0.5;24;0;0
576;576;712027683;1336;0.85;0.652;38;1184;0
577;577;716027208;1110;1.317;0.349;58;706;0
578;578;720475233;1474;0.763;0.857;26;1412;0
579;579;712275108;1955;1.073;0.76;44;1618;0
580;580;718121658;660;0.701;0.308;17;0;1
581;581;711593808;888;1.037;1.25;18;0;1
582;582;716222808;1785;1.297;1.143;45;1170;0
583;583;718731183;705;0.526;0.273;14;788;1
584;584;788779008;1211;0.593;0.923;25;1822;0
585;585;710404533;1391;0.65;0.212;40;862;0
586;586;711173058;1407;0.976;0.812;29;1782;0
587;587;715383108;1616;0.426;0.515;50;2174;0
588;588;711697158;1498;0.995;0.536;43;1311;0
589;589;709186983;1536;0.831;0.652;38;2252;0
590;590;808964433;1594;0.799;0.452;45;1378;0
591;591;711948333;1190;0.735;0.5;30;710;0
592;592;710541858;1248;0.822;0.85;37;1430;0
593;593;713865333;827;0.993;0.75;21;0;1
594;594;797707008;920;0.685;0.5;18;0;1
595;595;713490483;1755;0.676;0.543;54;0;0
596;596;720370533;804;0.737;0.5;15;0;1
597;597;779743908;1196;0.296;0.429;30;0;0
598;598;718675158;850;0.963;0.692;22;361;1
599;599;710784333;1644;1.487;0.647;28;1314;0
600;600;816596583;1749;0.914;0.429;50;693;0
601;601;717517758;2307;1.328;0.8;45;845;0
602;602;712880283;1757;0.717;0.607;45;1113;0
603;603;753226158;1826;0.963;1.059;35;1853;0
604;604;720605808;799;0.672;0.214;17;0;1
605;605;758317233;2121;0.625;0.579;60;1575;0
606;606;711028308;1468;0.619;0.381;29;0;0
607;607;814852533;1482;0.552;0.643;46;1185;0
608;608;711526533;1726;0.955;0.85;37;2104;0
609;609;804403908;1806;0.658;0.409;31;1118;0
610;610;716999883;1405;0.584;0.387;43;1437;0
611;611;716452083;2052;1.064;0.724;50;1150;0
612;612;787599258;1175;0.504;0.7;34;1309;0
613;613;714495258;1786;0.553;0.37;37;479;0
614;614;717713283;1675;0.872;0.415;58;1077;0
615;615;789317883;1200;0.807;0.895;36;1705;0
616;616;714500883;1283;0.499;0.542;37;819;0
617;617;789467508;1937;0.908;0.781;57;1570;0
618;618;710317758;2033;1.142;0.727;38;1528;0
619;619;711231558;1915;1.455;1.056;37;2517;0
620;620;716829483;1988;1.06;0.895;36;2217;0
621;621;779713608;1648;1.242;1.5;30;1358;0
622;622;711628458;1902;0.825;0.667;45;901;0
623;623;718943508;1454;0.524;0.522;35;2170;0
624;624;770724558;838;0.65;0.412;24;0;1
625;625;783561558;1918;0.709;0.649;61;0;0
626;626;719309958;837;0.881;0.667;25;0;1
627;627;788785083;4311;0.729;0.56;78;1040;0
628;628;780481308;1567;0.692;0.32;33;1550;0
629;629;711757383;1905;0.668;0.345;39;0;0
630;630;787550808;1422;0.539;0.529;26;1566;0
631;631;779863533;1680;0.867;0.778;32;0;0
632;632;714529233;1652;0.869;0.367;41;1593;0
633;633;708177333;1158;0.736;0.857;26;2485;0
634;634;812019933;1797;0.906;0.586;46;2021;0
635;635;708557358;1911;0.69;0.571;55;1355;0
636;636;713580633;1260;0.767;0.688;27;0;0
637;637;711466533;1489;0.433;0.324;45;852;0
638;638;802276683;1794;0.896;1.385;31;1372;0
639;639;780913308;1510;0.501;0.75;42;2517;0
640;640;808897683;3231;1.336;0.306;47;1406;1
641;641;719428308;1274;0.661;1.0;32;1762;0
642;642;713010483;1572;0.694;0.676;57;2379;0
643;643;717006333;1935;0.759;0.708;41;1133;0
644;644;787621158;2187;1.054;0.405;59;491;0
645;645;716924058;1417;0.803;0.25;25;1166;0
646;646;720916683;1465;0.754;0.476;31;1811;0
647;647;720923658;1570;0.6;0.452;45;954;0
648;648;712710708;1445;0.607;0.29;40;2517;0
649;649;718939083;694;1.035;0.364;15;306;1
650;650;779519058;1929;0.725;0.481;40;1578;0
651;651;719085933;2447;1.373;1.0;64;864;0
652;652;715124958;1306;0.566;0.55;31;1676;0
653;653;712979133;646;1.031;0.25;10;900;1
654;654;712006308;1236;0.702;0.591;35;1686;0
655;655;710801133;2513;1.226;0.615;63;2326;0
656;656;712490283;2091;1.516;0.778;48;2517;0
657;657;720071583;854;0.986;0.375;22;800;1
658;658;717958833;1848;2.282;1.083;25;700;0
659;659;812420358;949;0.857;0.133;17;554;1
660;660;712370208;1371;0.604;0.423;37;1213;0
661;661;715940358;1804;0.76;0.75;49;2387;0
662;662;715041333;1605;1.021;0.344;43;2517;0
663;663;712797258;1463;0.587;0.583;38;2129;0
664;664;769170558;1279;0.757;0.708;41;0;0
665;665;715884858;1470;1.008;0.4;28;843;0
666;666;796343058;1265;0.481;0.462;38;0;0
667;667;783910008;2002;0.794;0.429;60;1381;0
668;668;718888308;1475;0.741;0.833;33;2517;0
669;669;785114808;1419;0.789;0.667;30;0;0
670;670;709852908;1628;0.745;0.542;37;0;0
671;671;823528833;1337;1.485;1.071;29;1235;0
672;672;719679858;1135;0.517;0.421;27;1468;0
673;673;827108583;1161;0.846;0.368;26;1266;0
674;674;787833333;1571;1.027;0.52;38;1292;0
675;675;719781183;1916;0.747;0.538;40;1553;0
676;676;710429358;1346;0.939;0.364;30;1927;0
677;677;798792408;805;0.688;0.143;24;0;1
678;678;710280558;1195;0.492;0.8;18;2517;0
679;679;809825358;1155;0.557;0.545;34;1566;0
680;680;714451833;1431;0.597;0.545;34;0;0
681;681;713943783;1194;0.62;0.471;25;906;0
682;682;710706558;1154;0.32;0.571;33;1753;0
683;683;713620308;1232;0.413;0.545;34;1734;0
684;684;813453408;1269;0.502;0.875;30;1693;0
685;685;818248383;1742;0.898;1.5;35;0;0
686;686;780106908;1379;0.594;1.0;26;996;0
687;687;708938508;1870;1.441;0.842;35;1571;0
688;688;709671708;1207;0.956;0.684;32;984;0
689;689;711204483;781;0.987;0.364;15;1930;1
690;690;801728658;1773;1.178;0.407;38;1389;0
691;691;713945883;864;0.678;0.333;20;513;1
692;692;779558733;1559;0.906;1.167;39;1791;0
693;693;788370258;1830;0.896;0.524;64;2517;0
694;694;714927333;1542;0.77;0.654;43;1538;0
695;695;710383158;1506;0.499;0.516;47;0;0
696;696;798007308;1175;0.528;0.464;41;0;0
697;697;711768858;1383;0.785;1.857;20;2258;0
698;698;714888633;1837;0.794;0.629;57;1183;0
699;699;712650333;1191;0.675;0.481;40;1665;0
700;700;719945433;1793;0.708;0.963;53;0;0
701;701;720310458;1560;0.84;0.4;49;1295;0
702;702;718344033;1564;0.596;0.686;59;1010;0
703;703;715442958;1843;1.048;1.235;38;2517;0
704;704;780326883;2165;0.735;0.649;61;1435;0
705;705;711157833;1631;0.711;0.323;41;1656;0
706;706;719704308;1265;0.486;0.391;32;1543;0
707;707;708772308;1455;0.561;0.667;35;1656;0
708;708;817663908;1137;0.914;0.929;27;1335;0
709;709;780054258;1367;0.764;0.75;35;541;0
710;710;709990983;1292;0.56;0.733;26;842;0
711;711;818045958;1682;0.559;0.438;46;1745;0
712;712;716380683;1598;1.015;0.5;39;1542;0
713;713;787480158;1555;0.858;0.625;39;1639;0
714;714;778461408;2409;1.633;0.8;36;987;0
715;715;713861733;1770;0.869;0.585;65;1542;0
716;716;789291633;1526;0.701;0.8;45;967;0
717;717;789513858;891;0.694;0.4;28;0;1
718;718;778357458;1756;0.646;0.355;42;1224;0
719;719;718325883;1241;1.181;1.0;22;1902;0
720;720;720344658;1681;0.845;0.87;43;1847;0
721;721;809292483;1224;0.857;0.778;32;1846;0
722;722;779791008;1572;0.786;0.52;38;1660;0
723;723;779557533;1566;1.042;0.562;50;942;0
724;724;795904233;1579;0.687;0.6;40;727;0
725;725;710573808;1334;0.39;0.409;31;1418;0
726;726;717418158;1230;0.69;0.889;34;1839;0
727;727;771963708;767;0.894;0.562;25;0;1
728;728;712433508;724;0.57;0.231;16;0;1
729;729;779320983;1638;0.909;0.633;49;1178;0
730;730;718093233;1349;0.816;0.88;47;0;0
731;731;719459358;1751;1.219;0.92;48;989;0
732;732;717728808;1414;0.813;0.333;40;1214;0
733;733;788701608;1260;0.605;0.6;32;1705;0
734;734;778506633;965;0.764;0.421;27;392;1
735;735;719989008;1121;0.856;0.667;25;2216;0
736;736;791839233;1411;0.859;0.474;28;1525;0
737;737;716918508;1602;0.621;0.441;49;1197;0
738;738;717321783;1617;0.445;0.424;47;1274;0
739;739;799000008;1244;0.742;0.5;36;1472;0
740;740;721517208;1263;0.589;0.611;29;1967;0
741;741;719068683;1036;0.693;0.25;25;1864;0
742;742;709120008;1217;0.519;1.438;39;0;0
743;743;709117533;1556;0.505;0.842;35;1508;0
744;744;816594183;2005;1.158;0.59;62;1380;0
745;745;789485433;1698;0.678;0.763;67;668;0
746;746;712881483;2041;1.043;0.875;45;1890;0
747;747;712689333;1102;0.66;0.632;31;1203;0
748;748;771492408;1346;0.691;1.308;30;1747;0
749;749;711668283;1511;0.609;0.207;35;2404;0
750;750;772684833;1761;1.119;0.909;42;2035;0
751;751;712960308;2117;1.03;0.649;61;2350;0
752;752;713530833;596;0.568;0.5;15;2238;1
753;753;756065433;2560;0.777;0.314;46;1597;0
754;754;710997183;1409;0.737;0.345;39;1092;0
755;755;711146358;1759;0.723;0.737;33;1758;0
756;756;716144058;1886;0.928;0.65;66;0;0
757;757;778699908;915;0.856;2.222;29;0;1
758;758;713571258;1343;0.646;0.519;41;1630;0
759;759;711676908;1870;0.703;0.647;56;1449;0
760;760;719315508;1557;1.296;1.778;25;2400;0
761;761;778623858;1824;1.558;1.45;49;1935;0
762;762;714665733;1294;0.568;0.444;26;834;0
763;763;816089433;1545;1.146;0.824;31;1581;0
764;764;716991933;820;0.701;0.562;25;0;1
765;765;714534108;1675;0.678;0.469;47;1884;0
766;766;787456608;1678;0.778;0.542;37;1635;0
767;767;717090183;2117;0.654;0.655;48;2144;0
768;768;772782708;1721;0.765;0.75;56;1688;0
769;769;710722908;1267;0.86;0.533;23;1694;0
770;770;795155433;1562;1.061;1.2;33;1345;0
771;771;715271733;1193;0.504;0.346;35;814;0
772;772;771706308;1254;0.558;0.478;34;694;0
773;773;713989233;1731;2.675;3.571;32;1927;0
774;774;780198258;1099;0.597;0.696;39;1705;0
775;775;802002858;747;0.935;0.583;19;0;1
776;776;716290233;1352;0.563;0.944;35;0;0
777;777;828298908;1770;0.613;0.741;47;2035;0
778;778;788946783;1812;0.759;0.923;50;0;0
779;779;720697908;1673;0.681;0.526;58;1843;0
780;780;780598383;2167;0.682;0.512;65;1545;0
781;781;715345833;2369;0.691;0.75;56;2517;0
782;782;710831133;1582;0.792;1.043;47;1487;0
783;783;766706358;1800;1.048;0.5;33;1395;0
784;784;816533733;1567;0.822;0.467;44;0;0
785;785;712373208;647;0.698;0.462;19;0;1
786;786;721433283;1447;0.515;0.696;39;1117;0
787;787;720680058;1145;0.664;0.423;37;1663;0
788;788;716909283;3280;0.475;0.625;78;0;0
789;789;754654383;1577;1.12;0.522;35;1393;0
790;790;719226333;1140;0.897;0.786;25;2211;0
791;791;779759058;1736;0.671;1.105;40;1794;0
792;792;718206783;1436;0.732;1.25;36;1648;0
793;793;715783758;1513;0.557;0.583;38;1295;0
794;794;771190083;2505;0.798;0.568;69;1705;0
795;795;713135883;1723;0.808;0.5;51;717;0
796;796;778799583;1695;0.633;0.548;48;2227;0
797;797;808796208;1532;0.967;0.692;44;2517;0
798;798;708313608;2110;0.744;1.048;43;2116;0
799;799;779330208;1807;0.448;0.607;45;1610;0
800;800;794498733;1687;0.466;0.533;46;1602;0
801;801;807964908;1481;0.789;0.452;45;2025;0
802;802;823845783;1318;0.573;0.194;37;1984;0
803;803;711748983;1946;0.889;0.552;45;1631;0
804;804;718064283;1481;0.84;0.519;41;713;0
805;805;710492733;2168;0.893;2.5;42;1482;0
806;806;779016408;1583;1.139;0.6;32;1791;0
807;807;717787533;1229;0.426;0.478;34;2190;0
808;808;714851058;1718;1.1;0.448;42;1729;0
809;809;823535133;1402;0.718;0.889;34;1262;0
810;810;708455883;1127;0.78;0.381;29;861;1
811;811;780095808;1053;0.788;0.55;31;1669;0
812;812;709207458;1340;0.471;0.923;25;1603;0
813;813;763895958;732;0.858;0.615;21;0;1
814;814;715942683;2346;0.813;0.651;71;0;0
815;815;721301733;1580;0.987;0.667;45;733;0
816;816;711927108;1196;1.024;0.333;28;350;1
817;817;718083483;2086;1.25;0.786;50;2134;0
818;818;717548358;1665;0.824;0.629;57;2265;0
819;819;816829608;1495;0.871;0.393;39;0;0
820;820;713936583;2187;0.983;0.657;58;1892;0
821;821;709682658;1371;0.855;0.917;23;2517;0
822;822;793889508;1235;0.808;0.682;37;0;0
823;823;714648933;1556;0.938;0.538;40;1123;0
824;824;711556533;1212;1.034;0.6;24;0;0
825;825;717420333;2701;0.877;0.714;60;2517;0
826;826;768921933;1750;0.858;0.808;47;2420;0
827;827;714311583;1610;0.928;0.387;43;1084;0
828;828;717707133;2184;0.894;1.032;63;2322;0
829;829;716043258;1745;0.694;0.577;41;870;0
830;830;716343408;1381;0.611;0.481;40;1385;0
831;831;718909158;1793;0.627;0.947;37;658;0
832;832;719471433;1831;1.074;1.0;36;2127;0
833;833;712763808;1468;0.401;0.241;36;2037;0
834;834;711147483;1097;0.931;0.778;32;1067;1
835;835;719788833;1682;0.838;1.0;44;0;0
836;836;715168983;1451;0.527;0.194;37;0;0
837;837;714306258;1509;0.662;0.467;44;2242;0
838;838;713828208;1895;0.584;0.425;57;0;0
839;839;710574558;1403;0.651;0.429;40;1642;0
840;840;710947683;1420;0.507;0.348;31;1142;0
841;841;711113958;1717;2.18;0.722;31;674;0
842;842;718923858;1131;0.428;0.318;29;1204;0
843;843;752666508;1005;0.801;1.0;22;1347;0
844;844;712672083;948;0.491;0.714;24;747;0
845;845;719863758;1549;0.91;0.478;34;758;0
846;846;720990183;965;0.907;0.529;26;0;1
847;847;720718908;1958;0.641;1.05;41;1961;0
848;848;721250358;1266;0.664;0.571;22;1478;0
849;849;779773533;1367;1.007;1.071;29;2517;0
850;850;708249708;1489;0.809;0.6;48;1576;0
851;851;713967783;1582;1.254;0.941;33;1707;0
852;852;779506158;2516;1.279;0.75;42;2257;0
853;853;759823158;1557;0.423;0.4;49;2324;0
854;854;716608608;1084;0.929;0.524;32;1452;1
855;855;789528183;2583;1.867;0.958;47;997;0
856;856;708895158;1371;0.691;0.579;30;2365;0
857;857;824805858;1537;0.843;0.581;49;1479;0
858;858;720840108;3753;0.559;0.875;60;2103;0
859;859;787595658;1104;0.568;0.292;31;1421;0
860;860;720244983;1482;0.506;0.312;42;1707;0
861;861;713220258;1299;0.837;0.812;29;2104;0
862;862;813469458;2167;0.595;0.412;48;673;0
863;863;788939358;1563;0.739;1.222;40;1399;0
864;864;718870158;1772;0.952;0.486;52;1635;0
865;865;788673708;1254;1.036;0.842;35;0;1
866;866;711809283;2229;1.359;0.667;35;1515;0
867;867;816513108;2195;1.178;0.969;63;1099;0
868;868;718594608;1362;0.476;0.556;28;1759;0
869;869;823606983;2398;1.924;1.176;37;2517;0
870;870;717028158;2649;1.554;0.697;56;2082;0
871;871;788485908;1463;0.738;0.889;34;0;0
872;872;714472608;1174;0.947;0.8;27;1095;0
873;873;710793783;1836;0.877;0.895;36;1978;0
874;874;794340033;1817;0.986;0.56;39;1762;0
875;875;716462658;1387;0.74;0.333;36;0;0
876;876;718050033;2028;0.606;0.667;55;1719;0
877;877;714023808;1582;0.788;0.385;36;2517;0
878;878;716341833;1774;0.683;0.85;37;1730;0
879;879;719648358;1636;0.638;0.385;36;1521;0
880;880;816600933;1031;0.854;0.389;25;0;1
881;881;714208533;916;0.639;0.32;33;288;1
882;882;713095533;1198;0.692;0.722;31;1485;0
883;883;809967783;2189;0.707;0.688;54;1539;0
884;884;715848408;1257;0.731;0.44;36;0;0
885;885;714414483;1503;0.983;0.842;35;2206;0
886;886;708655983;1353;0.442;0.263;24;0;0
887;887;720426708;811;1.038;1.25;27;0;1
888;888;713743158;1270;0.786;0.615;21;1714;0
889;889;721279083;1840;0.939;0.606;53;1177;0
890;890;779149683;2585;0.754;0.829;75;1890;0
891;891;714970458;1807;1.419;0.737;33;2047;0
892;892;719070108;1729;0.867;0.677;52;1726;0
893;893;715490733;1211;0.77;0.4;35;1542;0
894;894;714989583;1763;0.814;0.189;44;1691;0
895;895;820355433;1395;0.589;0.259;34;0;0
896;896;715901508;1843;0.912;0.72;43;2307;0
897;897;710370483;1517;0.772;1.357;33;1292;0
898;898;778573233;1977;0.704;1.0;50;2091;0
899;899;708833133;2027;1.301;0.815;49;2517;0
900;900;719885883;1497;0.914;1.15;43;1901;0
901;901;712523283;1134;0.49;0.632;31;0;0
902;902;711309033;3663;0.844;0.806;65;2310;0
903;903;708134283;1483;0.749;0.632;31;629;0
904;904;720147633;1956;0.748;0.537;63;1631;0
905;905;708983658;940;0.938;0.471;25;0;1
906;906;766285608;2183;1.568;0.75;56;1900;0
907;907;779715108;2920;1.068;0.721;74;1286;0
908;908;798035358;1221;0.402;0.708;41;2172;0
909;909;719391783;1790;0.971;0.765;60;1566;0
910;910;809342208;2005;0.472;0.469;47;0;0
911;911;780713058;3490;0.618;0.533;69;1635;0
912;912;779338683;1904;0.76;0.531;49;962;0
913;913;783387783;1647;0.573;0.472;53;1873;0
914;914;787800108;1903;1.632;0.625;39;2431;0
915;915;721397808;1564;1.184;0.708;41;1176;0
916;916;778698408;1686;0.903;0.7;34;2024;0
917;917;709545333;2412;1.032;0.6;64;1496;0
918;918;716032233;3981;0.65;0.667;65;1805;0
919;919;717835908;2730;1.542;0.778;48;681;0
920;920;719466558;1361;0.66;0.308;34;0;0
921;921;778663458;821;1.058;0.5;18;0;1
922;922;716024808;938;0.601;0.4;21;2418;1
923;923;713008308;1861;1.423;0.5;42;1678;0
924;924;794831733;1345;0.569;0.647;28;1208;0
925;925;713854608;2444;1.308;0.4;63;1669;0
926;926;715993608;1686;0.758;0.724;50;2517;0
927;927;789368658;1468;0.731;0.304;30;1387;0
928;928;802817358;2320;0.983;0.594;51;2072;0
929;929;708098133;1598;1.458;0.773;39;1418;0
930;930;801499908;1232;0.423;0.55;31;2056;0
931;931;824770683;4027;0.533;0.52;76;1151;0
932;932;718310733;1922;0.926;0.6;48;0;0
933;933;708162558;1355;0.715;0.565;36;1992;0
934;934;721129383;2361;0.696;0.826;42;2517;0
935;935;721249158;708;0.718;0.4;14;0;1
936;936;721049658;1687;0.598;0.59;62;0;0
937;937;806392908;1212;0.441;0.32;33;2338;0
938;938;714886533;1752;1.144;1.125;34;2517;0
939;939;772375533;1560;1.1;0.696;39;2377;0
940;940;826775058;1520;0.551;0.44;36;2517;0
941;941;711878733;1685;0.62;0.364;45;2073;0
942;942;714550383;1678;0.96;1.0;40;0;0
943;943;712636308;1627;1.193;1.0;26;1514;0
944;944;772139433;1637;0.856;0.906;61;1240;0
945;945;709058808;1707;0.816;1.211;42;1035;0
946;946;813240408;1208;0.701;1.083;25;836;0
947;947;767753958;1881;0.963;0.417;51;1956;0
948;948;710111733;1360;0.646;0.647;28;1996;0
949;949;761544333;1641;0.992;0.882;32;2517;0
950;950;788814783;1820;0.673;0.611;58;845;0
951;951;715034358;1505;0.407;0.591;35;2097;0
952;952;709624533;1627;1.144;0.652;38;2517;0
953;953;709942383;1703;0.931;0.889;34;782;0
954;954;803957508;1433;0.369;0.5;33;1024;0
955;955;713378133;2445;0.973;0.765;60;2288;0
956;956;709217358;1665;0.907;0.8;45;1832;0
957;957;720998358;1489;0.562;0.357;38;1043;0
958;958;721051908;1393;0.463;0.455;32;0;0
959;959;715232058;1820;1.423;0.826;42;1434;0
960;960;806250783;2742;1.364;0.758;58;0;0
961;961;817245183;1979;1.437;0.667;40;1014;0
962;962;713670333;1378;0.731;0.421;27;1464;0
963;963;826477083;1520;0.693;0.7;34;2439;0
964;964;788728608;1588;0.827;0.714;36;1394;0
965;965;717190533;1282;0.725;0.778;32;661;0
966;966;716580033;1872;1.182;1.107;59;1796;0
967;967;711644508;2295;0.753;0.5;63;1136;0
968;968;714334383;1065;1.088;1.545;28;0;0
969;969;720611058;1550;0.69;0.621;47;0;0
970;970;712420833;1527;0.635;0.462;57;2245;0
971;971;713845083;1489;0.771;0.536;43;2517;1
972;972;713756508;1264;0.668;0.667;30;997;0
973;973;735565158;1582;0.52;0.652;38;1180;0
974;974;714131058;1567;0.524;0.941;33;2517;0
975;975;717180633;1704;1.642;0.458;35;1372;0
976;976;717295683;1546;0.622;1.059;35;1881;0
977;977;713128833;1478;0.397;0.267;38;1790;0
978;978;813499458;2132;1.23;0.107;31;0;1
979;979;710070183;1419;0.611;0.357;38;1772;0
980;980;789605658;1065;0.602;0.588;27;2355;0
981;981;710045058;1364;0.446;0.538;40;2158;0
982;982;710164683;2247;1.254;0.636;36;2517;0
983;983;710802258;1111;0.772;0.368;26;2245;0
984;984;721036233;1836;1.451;0.75;42;1567;0
985;985;710036508;1164;0.256;0.522;35;1519;0
986;986;717776808;2005;0.739;0.459;54;1450;0
987;987;714906033;1588;0.693;0.944;35;0;0
988;988;714273708;2242;1.274;0.815;49;2472;0
989;989;721117533;1415;0.505;0.406;45;1418;0
990;990;715374558;2483;1.126;0.542;74;456;0
991;991;824807658;1239;0.515;0.737;33;2477;0
992;992;714940608;2057;0.706;0.71;53;1733;0
993;993;824782008;1228;0.344;0.529;26;510;0
994;994;717561108;1629;0.78;0.778;32;549;0
995;995;717127083;2076;0.635;0.487;58;1733;0
996;996;772460508;1231;0.518;0.214;34;1530;0
997;997;720484908;1655;1.423;1.25;27;0;0
998;998;771237933;1477;1.276;0.533;23;1085;0
999;999;794664183;1501;0.673;0.667;45;2146;0
1000;1000;797488158;1313;0.67;0.636;36;1081;0
1001;1001;708543258;2045;1.464;0.95;39;1880;0
1002;1002;778706508;1448;1.054;0.875;30;0;0
1003;1003;712240083;858;0.853;0.467;22;2517;1
1004;1004;713650683;1591;0.724;0.321;37;2266;0
1005;1005;772532208;842;0.927;0.5;24;916;1
1006;1006;778929783;781;0.672;0.75;28;0;1
